imu_seq,secs,nsecs,timestamp,imu_frame_id,imu_orientation_x,imu_orientation_y,imu_orientation_z,imu_orientation_w,imu_orientation_cov_0,imu_orientation_cov_1,imu_orientation_cov_2,imu_orientation_cov_3,imu_orientation_cov_4,imu_orientation_cov_5,imu_orientation_cov_6,imu_orientation_cov_7,imu_orientation_cov_8,imu_angular_vel_x,imu_angular_vel_y,imu_angular_vel_z,imu_angular_vel_cov_0,imu_angular_vel_cov_1,imu_angular_vel_cov_2,imu_angular_vel_cov_3,imu_angular_vel_cov_4,imu_angular_vel_cov_5,imu_angular_vel_cov_6,imu_angular_vel_cov_7,imu_angular_vel_cov_8,imu_linear_acc_x,imu_linear_acc_y,imu_linear_acc_z,imu_linear_acc_cov_0,imu_linear_acc_cov_1,imu_linear_acc_cov_2,imu_linear_acc_cov_3,imu_linear_acc_cov_4,imu_linear_acc_cov_5,imu_linear_acc_cov_6,imu_linear_acc_cov_7,imu_linear_acc_cov_8,map_position_x,map_position_y,map_position_z,map_orientation_x,map_orientation_y,map_orientation_z,map_orientation_w,odom_pose_x,odom_pose_y,odom_pose_z,odom_orientation_x,odom_orientation_y,odom_orientation_z,odom_orientation_w,odom_pose_cov_0,odom_pose_cov_1,odom_pose_cov_2,odom_pose_cov_3,odom_pose_cov_4,odom_pose_cov_5,odom_pose_cov_6,odom_pose_cov_7,odom_pose_cov_8,odom_pose_cov_9,odom_pose_cov_10,odom_pose_cov_11,odom_pose_cov_12,odom_pose_cov_13,odom_pose_cov_14,odom_pose_cov_15,odom_pose_cov_16,odom_pose_cov_17,odom_pose_cov_18,odom_pose_cov_19,odom_pose_cov_20,odom_pose_cov_21,odom_pose_cov_22,odom_pose_cov_23,odom_pose_cov_24,odom_pose_cov_25,odom_pose_cov_26,odom_pose_cov_27,odom_pose_cov_28,odom_pose_cov_29,odom_pose_cov_30,odom_pose_cov_31,odom_pose_cov_32,odom_pose_cov_33,odom_pose_cov_34,odom_pose_cov_35,odom_twist_linear_x,odom_twist_linear_y,odom_twist_linear_z,odom_twist_angular_x,odom_twist_angular_y,odom_twist_angular_z,odom_twist_cov_0,odom_twist_cov_1,odom_twist_cov_2,odom_twist_cov_3,odom_twist_cov_4,odom_twist_cov_5,odom_twist_cov_6,odom_twist_cov_7,odom_twist_cov_8,odom_twist_cov_9,odom_twist_cov_10,odom_twist_cov_11,odom_twist_cov_12,odom_twist_cov_13,odom_twist_cov_14,odom_twist_cov_15,odom_twist_cov_16,odom_twist_cov_17,odom_twist_cov_18,odom_twist_cov_19,odom_twist_cov_20,odom_twist_cov_21,odom_twist_cov_22,odom_twist_cov_23,odom_twist_cov_24,odom_twist_cov_25,odom_twist_cov_26,odom_twist_cov_27,odom_twist_cov_28,odom_twist_cov_29,odom_twist_cov_30,odom_twist_cov_31,odom_twist_cov_32,odom_twist_cov_33,odom_twist_cov_34,odom_twist_cov_35,cmd_vel_linear_x,cmd_vel_linear_y,cmd_vel_linear_z,cmd_vel_angular_x,cmd_vel_angular_y,cmd_vel_angular_z
22746,187,634000000,187.634,base_footprint,-0.0011977232103822831,0.0036668233589158324,0.3081559240921061,0.9513280434805368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011003122522450558,0.0008629407780719833,0.16562934802213455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006288996974695087,0.13341323339369743,-0.0010148705019085544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3470215396365264,0.6132575029248234,-0.0010020798427814968,-0.001198052761560325,0.0036667903143677346,0.30823399868406653,0.9513027495879541,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.21303963551100602,-7.39791403132628e-05,0.0,0.0,0.0,0.1642205346165877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20670601725578308,0.0,0.0,0.0,0.0,0.16592152416706085
22779,187,667000000,187.667,base_footprint,-0.0012090326838986982,0.0036648108782046398,0.3110826888081389,0.950375014468023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001088533277486984,0.0012817743090078964,0.19044397099313906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0371568758551203,0.024772557615964776,0.004849706245179546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3527903727308646,0.617459236548046,-0.0010022197158673675,-0.0012093507020671148,0.0036648375715830762,0.31117319122801573,0.9503453853717742,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.21741434858692266,-5.2046917482367894e-05,0.0,0.0,0.0,0.1905369143105372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20670601725578308,0.0,0.0,0.0,0.0,0.16592152416706085
22812,187,700000000,187.7,base_footprint,-0.0012140111730126115,0.0036577983731585174,0.3141690650367461,0.9493592287758466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017978104816192132,0.0011098257205105124,0.20147342557330833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05096804261275784,-0.01602449444433967,-0.004134895438970346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3585467286440793,0.621708332316051,-0.001001440042764222,-0.0012142040923026432,0.0036576740889322735,0.31426445287397115,0.9493276572335312,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.2160905148999323,-8.437306024786095e-05,0.0,0.0,0.0,0.2009615564040497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20670601725578308,0.0,0.0,0.0,0.0,0.16592152416706085
22846,187,734000000,187.734,base_footprint,-0.0012293928011567342,0.0036582024212515377,0.3172489453345451,0.9483344414458986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008617186981754103,0.0005480979791954472,0.17113673687682943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07644565167182239,-0.101923069586208,0.007711820845466618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3643919821253303,0.6260825532266162,-0.0010021067344865367,-0.0012297955348266156,0.003658143587102316,0.31732929296223134,0.9483075584516496,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.21334989319822847,-7.511340516119791e-05,0.0,0.0,0.0,0.16959242436814792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19208315014839172,0.0,0.0,0.0,0.0,0.15324866771698
22879,187,767000000,187.767,base_footprint,-0.001241253249813146,0.0036497285165195677,0.3200634854123791,0.9473882541375555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001905181196279913,-0.0012138960997056492,0.1605838320556222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.038082655302657406,-0.0077640502482979835,0.009137250950917964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.36985939902818,0.6302265853096896,-0.001001540806956882,-0.0012418859347915982,0.0036487153195763587,0.32013996124362604,0.9473624173518662,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.2047899551188126,-5.592285314534595e-05,0.0,0.0,0.0,0.1614538049437024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19208315014839172,0.0,0.0,0.0,0.0,0.15324866771698
22912,187,800000000,187.8,base_footprint,-0.0012501623263510562,0.0036461034558158117,0.32265963324369046,0.9465072129142992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009667430571164338,0.000828130267889647,0.16623462635023206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032913822916949595,0.009311166375520517,0.0010646112127238887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3752286946282677,0.6343449061216079,-0.001001560855846701,-0.0012504742655041156,0.0036460297049385046,0.3227383065301041,0.9464803898019137,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.2050687492494344,-5.793974577475436e-05,0.0,0.0,0.0,0.16623060114069763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19208315014839172,0.0,0.0,0.0,0.0,0.15324866771698
22946,187,834000000,187.834,base_footprint,-0.0012579701208204994,0.003641133194251497,0.3246128875143001,0.9458391157696244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032679019078416666,-0.0009995328402712953,0.06011507756162917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00622313078655333,0.02265050181879553,-0.021678890673065047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.380511982361654,0.6384408537661952,-0.0010012687748406912,-0.001257703139289531,0.0036400750757535896,0.32464163711302735,0.9458292528193607,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.19194597899433646,-1.6360689821415253e-05,0.0,0.0,0.0,0.06076692532219648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205295592546463,0.0,0.0,0.0,0.0,0.07959600538015364
22979,187,867000000,187.867,base_footprint,-0.0012656882569761316,0.003639278211111388,0.3268209841231672,0.9450784084001195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009338359969336996,0.0007684628253390489,0.15344104645571432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027944401892929502,0.010765796176339791,-0.004090123779699467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.385469051265207,0.642314517348194,-0.0010013957841798135,-0.0012659770156338028,0.0036392491084440573,0.3268934962100854,0.9450533293437304,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.1906163800771775,-5.278764598133645e-05,0.0,0.0,0.0,0.1534421659560498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205295592546463,0.0,0.0,0.0,0.0,0.07959600538015364
23012,187,900000000,187.9,base_footprint,-0.0012748841245878845,0.0036360531423094825,0.32921187462212265,0.9442482170466635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010505603809345104,0.0006705594085193231,0.15334042516236412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028186983549537168,0.00762424897043119,0.0005623530866950428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.390406564479992,0.6462131305025868,-0.00100138122783194,-0.0012751605668757564,0.0036359528321276736,0.3292842743959744,0.9442229717858214,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.19065056241850548,-5.54852333429362e-05,0.0,0.0,0.0,0.15334384038498555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205295592546463,0.0,0.0,0.0,0.0,0.07959600538015364
23046,187,934000000,187.934,base_footprint,-0.001282508667117379,0.003634355109403761,0.3310959314297439,0.9435892278026111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001134933034297208,0.0001238957650087357,0.07955854642112002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016300014124460898,-0.0019377065298259721,0.02219965787281408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3957300391086425,0.6504587435915054,-0.0010014235699115047,-0.0012825637808790795,0.0036339273539579744,0.33113347778410185,0.9435760538995996,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.20456631161205563,-2.7231538722111148e-05,0.0,0.0,0.0,0.07956775701269725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2199999988079071,0.0,0.0,0.0,0.0,0.16972686350345614
23079,187,967000000,187.967,base_footprint,-0.0012869819270970295,0.003631802768011416,0.3323340165623469,0.9431538872960825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006641598840097547,0.00036028073976793196,0.07947022610895105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01562612857232226,0.004658790307079378,-0.00018638579665957626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.400995606807752,0.6546840400960012,-0.001001387877839606,-0.0012871270935836403,0.0036317534382520693,0.33237149674139155,0.9431406797634677,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.20460585640044893,-2.8969619460250673e-05,0.0,0.0,0.0,0.07947044645071953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2199999988079071,0.0,0.0,0.0,0.0,0.16972686350345614
23112,188,0,188.0,base_footprint,-0.0012919173107993683,0.0036304246988659557,0.3335697374278308,0.9427175511458858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006225080232320711,0.0003269140201802093,0.07937402109422999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015608238147822539,0.004647039054739174,-8.186859208983518e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4062510380097835,0.6589238995561931,-0.001001434535070768,-0.0012920684887799349,0.0036303863826296183,0.3336071481209052,0.9427043129085438,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.20464829132483114,-2.9060355901625035e-05,0.0,0.0,0.0,0.0793745499781161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2199999988079071,0.0,0.0,0.0,0.0,0.16972686350345614
23146,188,34000000,188.034,base_footprint,-0.0012994115638385048,0.003628304456937808,0.33546378611684713,0.9420452192652462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008740658140368252,0.0009602303295426543,0.16939064529209977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03698014583148906,0.004179543141747,0.0037536524753341203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4119026938913963,0.6635112211526683,-0.0010014960420824809,-0.0012997191376474,0.0036283022903547896,0.33554357447155053,0.9420168022830102,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.2186018992574077,-6.372761174205932e-05,0.0,0.0,0.0,0.16939811735008747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2067704051733017,-6.261101952986792e-05,0.0,0.0,0.0,0.14472813904285428
23179,188,67000000,188.067,base_footprint,-0.0013098573217765795,0.003625501191030252,0.3380952005498389,0.9411040194261603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010918395395088172,0.0008203227608828999,0.16933962956577903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036060219208030084,0.008393067249796646,6.068485199721253e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.417480295120691,0.6680861775009084,-0.0010016185708137185,-0.0013101771990798403,0.0036254202122157236,0.3381748817662816,0.9410753897039034,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.21863776404413396,-6.261102121356277e-05,0.0,0.0,0.0,0.1693435316711547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2067704051733017,-6.261101952986792e-05,0.0,0.0,0.0,0.14472813904285428
23212,188,100000000,188.1,base_footprint,-0.0013204880066381972,0.0036229908324604265,0.3407227479384278,0.9401559122220841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001066856730461329,0.0008305067682756594,0.1692678506363463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0365058940862105,0.0058411504273827835,0.00013201910640167622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.423033074638484,0.6726929033088712,-0.0010017845369044293,-0.001320810851463107,0.003622912837907572,0.3408023147625383,0.940127072375729,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.21865477824911264,-6.347193080794011e-05,0.0,0.0,0.0,0.1692747211617297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2067704051733017,-6.261101952986792e-05,0.0,0.0,0.0,0.14472813904285428
23246,188,134000000,188.134,base_footprint,-0.0013289122085427694,0.0036135259734506914,0.3435288810782869,0.9391342205922865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014382594103200287,0.0008643772171551803,0.18223018262201818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10746374905565602,-0.4140286607904152,0.001815231728034241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4284962513407327,0.6772799167622908,-0.0010007919927633134,-0.0013292292582151866,0.003613339280230539,0.3436146456123306,0.9391028443410964,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.2021455642639412,-2.4596702348778088e-05,0.0,0.0,0.0,0.18264946931660767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23279,188,167000000,188.167,base_footprint,-0.001340290960225086,0.0036172367397205017,0.34571269180272757,0.9383324858199373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002610640674688481,0.0005866283573933276,0.13195437735548504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03220529888882237,-0.039568331134702636,-0.0004755114818149469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4336279860081156,0.6816353719480306,-0.0010019839053480965,-0.0013407006087487053,0.003617380353301484,0.34577461549539995,0.9383096676259206,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.20450041424208465,-5.494716379729481e-05,0.0,0.0,0.0,0.13197226688797103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
